Date,Open,Close,OC Return,OC Return Sq,RV Daily,RQ Daily,FSI US,FSI Vol
2013-06-28,160.62,160.19,-0.002680716046924069,7.1862385242362065e-06,7.836874881150168e-05,1.004319722838868e-08,-0.772,-0.167
2013-07-01,161.25,161.34,0.0005579838329464166,3.113459578295745e-07,3.482093434563408e-05,1.1020918896309552e-09,-0.767,-0.165
2013-07-02,161.12,161.16,0.0002482313528943557,6.161880455976214e-08,3.9852751788735896e-05,1.5266953587051066e-09,-0.768,-0.212
2013-07-03,160.46,161.47,0.006274676568019783,3.937156603325652e-05,2.3060746313920378e-05,1.4361320507791962e-09,-0.746,-0.109
2013-07-05,162.47,163.0,0.0032568314651033464,1.060695119208721e-05,4.5527499776598205e-05,2.670286303901206e-09,-0.812,-0.187
2013-07-08,163.86,163.91,0.00030509198759996216,9.308112089769547e-08,1.895440328638608e-05,3.0420245164767176e-10,-0.838,-0.281
2013-07-09,164.98,165.08,0.0006059504517955723,3.6717595003125817e-07,1.2360983000130796e-05,1.9101418681309892e-10,-0.913,-0.464
2013-07-10,164.98,165.16,0.0010904465853038394,1.1890737554008035e-06,3.0366270994823854e-05,1.0292189751148474e-09,-0.924,-0.494
2013-07-11,167.11,167.43,0.0019130752531605565,3.6598569242553274e-06,1.3674183640759283e-05,1.9211818939244727e-10,-0.995,-0.556
2013-07-12,167.39,167.69,0.0017906176444895433,3.2063115487572806e-06,9.698052768157317e-06,1.5469054869636476e-10,-1.006,-0.627
2013-07-15,167.97,168.18,0.001249442375840246,1.5611062505453185e-06,4.920978800103395e-06,2.8654289947679215e-11,-1.023,-0.672
2013-07-16,168.26,167.52,-0.004407655000440687,1.9427422602909795e-05,1.7165206220440968e-05,3.0118467397187615e-10,-1.044,-0.648
2013-07-17,168.16,167.96,-0.0011900513126483828,1.4162221267361389e-06,1.5354870822020392e-05,2.7654179453337133e-10,-1.117,-0.801
2013-07-18,168.31,168.88,0.0033808864019902415,1.1430392863162521e-05,1.0673416896275952e-05,1.0132583380539446e-10,-1.175,-0.866
2013-07-19,168.52,169.19,0.003967906659889181,1.5744283261592917e-05,8.529600881204256e-06,8.288365925037014e-11,-1.225,-0.953
2013-07-22,169.41,169.5,0.0005311144676499884,2.820825777471305e-07,9.581252281462185e-06,9.129700336997813e-11,-1.3,-1.164
2013-07-23,169.8,169.23,-0.0033625374572526113,1.1306658151426856e-05,1.0632383600454453e-05,1.4383673541173194e-10,-1.307,-1.223
2013-07-24,169.79,168.53,-0.007448603839991833,5.548169916514108e-05,2.0405132474876784e-05,3.7853320769740144e-10,-1.26,-1.128
2013-07-25,168.22,168.95,0.004330166626007641,1.8750343008990394e-05,2.237833431843468e-05,4.158011551621024e-10,-1.249,-1.105
2013-07-26,168.22,169.13,0.005395003451659452,2.91060622434174e-05,1.6997695951205506e-05,3.185884049958767e-10,-1.264,-1.036
2013-07-29,168.68,168.56,-0.0007116593824255537,5.064590765943205e-07,1.3116427881958332e-05,1.9421171855495195e-10,-1.223,-0.903
2013-07-30,169.1,168.58,-0.0030798413351983763,9.485422649996517e-06,1.3880685771323934e-05,2.1783556520994946e-10,-1.227,-0.947
2013-07-31,168.96,168.61,-0.0020736447280074056,4.300002457992907e-06,3.863362439549059e-05,1.5980995325937477e-09,-1.21,-0.915
2013-08-01,169.99,170.65,0.0038750635620377026,1.5016117609832328e-05,1.5298220287178366e-05,3.845077450543382e-10,-1.232,-0.962
2013-08-02,170.28,170.93,0.0038099750082251074,1.4515909563299908e-05,7.183777741287963e-06,4.067656900681672e-11,-1.293,-1.105
2013-08-05,170.57,170.72,0.0008790179006615836,7.726724696834976e-07,7.945178358202862e-06,8.729594668280148e-11,-1.311,-1.131
2013-08-06,170.37,169.76,-0.003586867691777988,1.286561983832075e-05,1.7404032318690982e-05,3.907356478981371e-10,-1.285,-1.132
2013-08-07,169.19,169.2,5.9103401417851385e-05,3.493212059159677e-09,1.9434603528309286e-05,1.0122686612353923e-09,-1.263,-1.061
2013-08-08,169.98,169.79,-0.001118403742559699,1.2508269313715416e-06,1.780052566324604e-05,4.337223086927301e-10,-1.294,-1.068
2013-08-09,169.58,169.31,-0.0015934377357165988,2.5390438176056415e-06,2.387301032419064e-05,5.121128288443703e-10,-1.272,-1.088
2013-08-12,168.46,169.11,0.003851057874375684,1.4830646751790961e-05,1.2809371139443624e-05,3.849954213937676e-10,-1.296,-1.132
2013-08-13,169.41,169.6,0.0011209110049476244,1.2564414810126932e-06,1.850540080565281e-05,4.831766136521889e-10,-1.287,-1.069
2013-08-14,169.53,168.73,-0.00473009809961559,2.237382803198702e-05,1.2259778970355646e-05,1.4024315696465866e-10,-1.242,-1.038
2013-08-15,167.42,166.36,-0.006351510357199285,4.0341683817609795e-05,2.8473541900664942e-05,6.231421979126858e-10,-1.146,-0.906
2013-08-16,166.06,165.87,-0.001144819815933196,1.3106124109533169e-06,2.397496905782417e-05,4.196374131085955e-10,-1.118,-0.887
2013-08-19,165.64,164.78,-0.005205507789922435,2.709731135094315e-05,1.649693016115471e-05,2.49471880283611e-10,-1.066,-0.768
2013-08-20,165.04,165.58,0.0032665929476635917,1.0670629485725513e-05,1.748925845664199e-05,4.152854166514777e-10,-1.073,-0.736
2013-08-21,165.14,164.58,-0.0033968248117155118,1.1538418801486123e-05,5.315997095560431e-05,4.868378759994085e-09,-1.014,-0.588
2013-08-22,164.9,165.99,0.006588316012574832,4.3405907881549936e-05,2.5289509835436917e-05,9.408196355329566e-10,-1.029,-0.609
2013-08-23,166.55,166.59,0.00024013928193672112,5.7666874729084035e-08,1.5703914709870502e-05,2.0856364762833174e-10,-1.085,-0.693
