Date,Open,Close,OC Return,OC Return Sq,RV Daily,RQ Daily,FSI US,FSI Vol
2013-03-08,151.61,152.71,0.007229263871599791,5.2262256125218e-05,4.275169142685489e-05,7.155363730608925e-09,-1.295,-1.455
2013-03-11,152.82,153.0,0.0011771631730148311,1.3857131359023453e-06,6.035741053002179e-06,2.7115471361313757e-11,-1.36,-1.508
2013-03-12,154.07,154.18,0.0007137064374325554,5.0937687883267e-07,9.474721983783335e-06,1.6854085625887974e-10,-1.335,-1.531
2013-03-13,154.26,153.68,-0.003766972045551836,1.4190078391968985e-05,2.0185062564269186e-05,6.24987876731407e-10,-1.342,-1.557
2013-03-14,153.02,153.69,0.004368954815514699,1.9087766180009074e-05,2.3294311760658248e-05,1.2508241660344122e-09,-1.374,-1.628
2013-03-15,154.12,153.99,-0.000843854517635314,7.120904469335283e-07,1.3452364561154755e-05,2.629758719969751e-10,-1.372,-1.655
2013-03-18,155.71,155.36,-0.0022502983103184944,5.063842485422271e-06,1.179616497902088e-05,1.6254617153227143e-10,-1.232,-1.408
2013-03-19,155.23,156.07,0.005396736516110178,2.9124765024317022e-05,1.977528352889448e-05,5.041819227931403e-10,-1.092,-1.23
2013-03-20,155.53,155.38,-0.0009649095341940405,9.310504091785601e-07,1.7966775778890197e-05,4.4477418767328234e-10,-1.21,-1.371
2013-03-21,156.17,156.21,0.0002560983431630652,6.55863613708671e-08,6.8234591367689365e-06,6.373095545739274e-11,-1.123,-1.268
2013-03-22,155.47,155.55,0.0005144363819968092,2.6464479112196706e-07,4.64698276903561e-06,2.206450140166351e-11,-1.141,-1.145
2013-03-25,154.71,155.24,0.0034199097697282777,1.1695782833082921e-05,2.9091052615189545e-05,1.4740277653874944e-09,-1.153,-1.246
2013-03-26,154.47,154.72,0.0016171289788246184,2.615106134154353e-06,1.1724691734122798e-05,1.8383854260794669e-10,-1.196,-1.299
2013-03-27,154.67,155.36,0.004451189492966576,1.9813087902296043e-05,1.0211038435015066e-05,1.8642015030364116e-10,-1.144,-1.269
2013-03-28,154.5,154.45,-0.0003236769732094918,1.0476678298605807e-07,9.292100339543503e-06,1.0736778809110964e-10,-1.2,-1.345
2013-04-01,154.57,154.67,0.0006467468858211389,4.182815343193413e-07,7.845318070614384e-06,8.201346668512751e-11,-1.12,-1.305
2013-04-02,153.09,152.44,-0.004254907738330363,1.81042398617036e-05,1.4168302292485935e-05,3.0472416437408427e-10,-1.2,-1.37
2013-04-03,152.02,150.73,-0.008521934315456637,7.262336447695738e-05,7.343882793406326e-05,1.4015313988699481e-08,-1.115,-1.293
2013-04-04,149.67,150.26,0.0039342563999588565,1.5478373420617222e-05,3.3772874091080096e-05,1.378959300677937e-09,-1.128,-1.329
2013-04-05,151.54,152.8,0.008280260229192813,6.856270946315222e-05,4.37043012644284e-05,4.084982075097183e-09,-1.108,-1.231
2013-04-08,152.41,152.17,-0.0015759409657351215,2.4835899274821475e-06,1.2055331392611886e-05,3.203687826894567e-10,-1.125,-1.162
2013-04-09,152.31,153.34,0.0067397605033358,4.5424371642325235e-05,2.743268375064242e-05,1.1045180252358782e-09,-1.176,-1.224
2013-04-10,152.68,150.77,-0.01258873108620177,0.0001584761503607028,6.245347318768373e-05,6.2115643415482736e-09,-1.235,-1.278
2013-04-11,150.76,151.03,0.0017893241793155454,3.20168101868325e-06,1.6679544018011267e-05,4.28412678446172e-10,-1.259,-1.288
2013-04-12,148.63,143.92,-0.032202406518525996,0.0010369949855844056,0.00021392770738758128,1.05978897824432e-07,-1.239,-1.293
2013-04-15,136.0,131.32,-0.0350177931026601,0.0012262458337807093,0.0005958694581254585,5.435527921176246e-07,-1.01,-1.112
2013-04-16,134.87,132.82,-0.015316523416198715,0.00023459588955896353,0.00032934067762863963,1.2268808537483586e-07,-1.177,-1.229
2013-04-17,133.81,132.83,-0.0073507681724853885,5.403379272562418e-05,0.00014085909939513195,2.1147804340619095e-08,-1.031,-1.104
2013-04-18,134.11,134.35,0.0017879763386513153,3.196859387576963e-06,9.718006843952269e-05,1.3875746464702615e-08,-0.98,-1.063
2013-04-19,135.99,135.47,-0.0038311400282226506,1.4677633915849851e-05,7.635721844355688e-05,4.78907966896619e-09,-1.085,-1.204
2013-04-22,138.15,137.88,-0.0019563097207609425,3.827147723543757e-06,3.457427006016424e-05,1.078877974986425e-09,-1.115,-1.216
2013-04-23,137.22,136.84,-0.002773117153340824,7.690178746153115e-06,9.464254563912494e-05,1.4034524662215414e-08,-1.179,-1.309
2013-04-24,138.08,138.36,0.002025756733850158,4.103690344739259e-06,3.7377991677286395e-05,2.878069043957915e-09,-1.191,-1.328
2013-04-25,140.0,141.63,0.011575600617000692,0.0001339945296443068,4.631728034641828e-05,2.2807467633172445e-09,-1.217,-1.364
2013-04-26,142.32,140.91,-0.009956654650566247,9.913497183064248e-05,0.00013773136494305325,5.773166019755836e-08,-1.207,-1.386
2013-04-29,142.1353,142.199,0.0004480641348280415,2.0076146891920136e-07,4.1425784540545156e-05,2.601029384606648e-09,-1.248,-1.403
2013-04-30,142.27,142.77,0.00350828313805321,1.230805057674848e-05,5.398525584179008e-05,4.724787555752648e-09,-1.273,-1.437
2013-05-01,140.59,141.11,0.0036918749778534223,1.3629940852100207e-05,0.00010217980943915595,1.5319456164796615e-08,-1.227,-1.436
2013-05-02,142.01,141.92,-0.0006339590956523554,4.0190413496035233e-07,2.842048894763462e-05,9.109157520588469e-10,-1.253,-1.467
2013-05-03,141.71,142.09,0.0026779438132048697,7.171383066682238e-06,5.070639031848941e-05,3.1767432910146565e-09,-1.354,-1.508
2013-05-06,142.33,142.14,-0.0013358176837850626,1.7844088843128896e-06,2.7021096027486426e-05,1.5702638436140338e-09,-1.328,-1.459
2013-05-07,140.38,140.39,7.123268158430761e-05,5.074094925691357e-09,4.244982078268924e-05,1.3098562334852277e-09,-1.355,-1.462
2013-05-08,141.76,142.46,0.004925771693437014,2.426322677586535e-05,4.8804777376839376e-05,1.386934502166772e-08,-1.403,-1.481
2013-05-09,141.35,140.81,-0.003827620210379075,1.4650676474902355e-05,6.617022691156845e-05,8.132479643521614e-09,-1.346,-1.433
2013-05-10,138.22,139.6,0.009934571665023888,9.86957141674955e-05,6.814413277926762e-05,4.457380434751472e-09,-1.363,-1.35
2013-05-13,138.46,138.4,-0.0004334320663102014,1.8786335610593083e-07,1.542216905306446e-05,2.489237532148866e-10,-1.344,-1.346
2013-05-14,137.96,137.81,-0.001087863181586746,1.1834463018520375e-06,4.9981227970533674e-05,3.6850224034876016e-09,-1.351,-1.347
2013-05-15,136.61,134.65,-0.014451331641787878,0.0002088409862209395,0.0001262842153006171,2.6074616572567694e-08,-1.338,-1.328
2013-05-16,133.16,134.11,0.007108946016024643,5.053711345875265e-05,8.312114106191369e-05,1.7524109368916095e-08,-1.321,-1.347
2013-05-17,133.17,131.04,-0.016123887409294275,0.00025997974518759845,8.510586290113461e-05,6.2290518350864405e-09,-1.339,-1.327
2013-05-20,130.88,135.12,0.03188239964510776,0.0010164874071303673,0.0002203057200594358,3.182485143470658e-07,-1.337,-1.316
2013-05-21,132.17,132.88,0.005357492535324081,2.8702726266053252e-05,0.0001152097543378779,1.6920562676515804e-08,-1.34,-1.295
2013-05-22,134.18,131.93,-0.01691070323905673,0.00028597188403944374,0.0004694437049545952,7.406418466107925e-07,-1.295,-1.223
2013-05-23,134.51,134.61,0.0007431629355116867,5.522911487183474e-07,5.0735792654012056e-05,2.420736124108876e-09,-1.252,-0.784
2013-05-24,134.11,133.76,-0.0026132093864574403,6.828863297469272e-06,1.4076108039934657e-05,3.145188643320765e-10,-1.245,-0.86
2013-05-28,133.68,133.49,-0.0014223156194972672,2.0229817214658952e-06,0.00013234639920089284,2.9531107913090674e-08,-1.223,-0.857
2013-05-29,134.09,134.87,0.005800135237215589,3.364156876998993e-05,2.820621355479237e-05,7.787958076153449e-10,-1.138,-0.721
2013-05-30,136.68,136.71,0.0002194666968098841,4.816563100864159e-08,2.516050019514757e-05,6.794753698178939e-10,-1.158,-0.696
2013-05-31,135.71,133.9,-0.013427003396152493,0.00018028442020029056,4.74577409913242e-05,3.649311728816473e-09,-1.051,-0.633
2013-06-03,134.76,136.51,0.012902453476534372,0.0001664733057141339,0.000119174607272749,4.925082846692241e-08,-1.061,-0.574
2013-06-04,135.21,135.2,-7.396176180305032e-05,5.470342209011154e-09,4.5659088698169216e-05,7.3260695090008835e-09,-1.061,-0.609
2013-06-05,135.48,135.52,0.0002952029541734844,8.714478415275233e-08,6.473352879463238e-05,5.695332431880945e-09,-0.966,-0.504
2013-06-06,135.39,136.52,0.008311621531486868,6.908305248267611e-05,9.337715667132745e-05,1.036205148070762e-08,-1.017,-0.506
2013-06-07,134.11,133.29,-0.006133153106922109,3.761556703294832e-05,4.986134311259663e-05,2.7912330706683106e-09,-1.095,-0.556
2013-06-10,133.3,133.96,0.00493902074134077,2.4393925883394325e-05,2.9889212605283013e-05,1.2520332236203912e-09,-1.094,-0.548
2013-06-11,132.3,133.3,0.007530156063752969,5.67032503444756e-05,4.5322974225637565e-05,3.824389672529351e-09,-0.96,-0.412
2013-06-12,132.95,134.23,0.009581628810515958,9.180761066250946e-05,5.057598387000065e-05,6.072701835786589e-09,-0.892,-0.327
2013-06-13,133.31,133.74,0.0032203735002468347,1.037080548109205e-05,6.148571514764335e-05,5.3766700465009605e-09,-0.948,-0.215
2013-06-14,134.0,134.39,0.002906220608061269,8.446118222720012e-06,1.5245381907555243e-05,2.7136266599280193e-10,-0.967,-0.388
2013-06-17,133.89,133.78,-0.0008219076190261681,6.755321342132646e-07,1.2999345737508391e-05,1.4166166235639464e-10,-1.024,-0.493
2013-06-18,132.72,132.14,-0.004379679280449496,1.9181590599598617e-05,4.712070197939024e-05,6.964575203482e-09,-1.05,-0.463
2013-06-19,132.58,130.59,-0.015123592580929731,0.00022872305255395282,0.00010536831678858363,3.217501760718705e-08,-0.994,-0.357
2013-06-20,125.21,123.61,-0.012860879781124527,0.00016540222874453765,0.00017796146059744771,3.506751747495857e-08,-0.659,0.142
2013-06-21,125.16,125.05,-0.0008792614770533424,7.731007450300253e-07,6.619030569964754e-05,5.895805373070381e-09,-0.664,0.106
2013-06-24,124.31,123.93,-0.0030615557268411308,9.373123468553725e-06,5.4494468446744045e-05,3.370837400049208e-09,-0.457,0.4
2013-06-25,123.65,123.47,-0.001456782387772931,2.122214925325402e-06,3.581249979793356e-05,2.380593200867282e-09,-0.608,0.213
2013-06-26,119.88,118.28,-0.013436547464185912,0.00018054080775732086,0.00011260676460003255,1.3985772990449375e-08,-0.696,0.066
2013-06-27,119.1,115.92,-0.027063178348827405,0.0007324156223404404,0.00019542725623214964,5.03878152567117e-08,-0.776,-0.128
2013-06-28,115.22,119.15,0.03353985924051409,0.0011249221578734986,0.00040739346940652914,7.821469849832244e-07,-0.772,-0.167
2013-07-01,119.98,121.1,0.009291588334099418,8.63336137703724e-05,0.0001116186307881648,3.661259339015597e-08,-0.767,-0.165
2013-07-02,121.34,120.07,-0.010521616471525212,0.00011070441317387066,8.45722697231057e-05,1.2354320101948512e-08,-0.768,-0.212
2013-07-03,120.7,121.08,0.003143356050031986,9.880687257272688e-06,7.794567773242343e-05,1.5340225763451468e-08,-0.746,-0.109
2013-07-05,118.08,118.07,-8.46919331439925e-05,7.172723539666496e-09,6.305818355535142e-05,6.8810350800324855e-09,-0.812,-0.187
2013-07-08,119.1,119.51,0.003436573517535222,1.181003754142441e-05,1.4353345018329763e-05,4.796467973860301e-10,-0.838,-0.281
2013-07-09,120.84,120.59,-0.0020709944029700155,4.289017817133131e-06,5.7367975683851916e-05,8.478031746778683e-09,-0.913,-0.464
2013-07-10,121.15,120.92,-0.0019002773512775152,3.611054011778289e-06,0.00014068421155459884,6.043691186769336e-08,-0.924,-0.494
2013-07-11,124.26,124.22,-0.00032195750439096307,1.03656634633657e-07,3.300413874210102e-05,8.782087444666693e-10,-0.995,-0.556
2013-07-12,123.52,124.11,0.004765182864963858,2.2706967736545164e-05,3.6868059359874275e-05,1.811674294858977e-09,-1.006,-0.627
2013-07-15,124.07,124.18,0.0008862034819667806,7.85356611450046e-07,1.186735855823124e-05,2.1387776358851093e-10,-1.023,-0.672
2013-07-16,124.76,124.89,0.0010414581353911422,1.0846350477723947e-06,1.7443673826434752e-05,7.090564922880629e-10,-1.044,-0.648
2013-07-17,125.04,123.31,-0.013932176230782163,0.00019410553452557148,0.0001342001576910986,4.729941202142942e-08,-1.117,-0.801
2013-07-18,124.11,124.03,-0.0006447973141916521,4.157635763887681e-07,2.8952833554832024e-05,1.2557226380020305e-09,-1.175,-0.866
2013-07-19,124.89,125.08,0.0015201827146467948,2.310955485910898e-06,1.2898110807315213e-05,2.1011141741323144e-10,-1.225,-0.953
2013-07-22,127.67,128.84,0.009122514630738706,8.322027318804175e-05,3.0417865434481183e-05,1.2770138762735419e-09,-1.3,-1.164
2013-07-23,128.7,129.71,0.007817074750500832,6.110665765491765e-05,3.3333978053981684e-05,1.4262862970175787e-09,-1.307,-1.223
2013-07-24,129.18,127.51,-0.013011987708876079,0.00016931182413594214,0.00010223551817915526,2.9030801998735036e-08,-1.26,-1.128
2013-07-25,127.7,128.67,0.00756722415840501,5.726288146354841e-05,2.649211620776053e-05,6.368353931140959e-10,-1.249,-1.105
2013-07-26,128.11,128.78,0.005216252241695092,2.7209287448989073e-05,0.00011309855303617214,2.2138292829620603e-08,-1.264,-1.036
2013-07-29,128.45,128.48,0.00023352664255888366,5.453469278482462e-08,1.1981853732088717e-05,1.1250108967107117e-10,-1.223,-0.903
2013-07-30,127.9,128.14,0.001874707626078329,3.5145286832762436e-06,1.9976052699891702e-05,6.964197238881008e-10,-1.227,-0.947
2013-07-31,127.78,127.89,0.0008604842710314047,7.40433180692448e-07,0.00018479806364593668,4.872682627118326e-08,-1.21,-0.915
2013-08-01,127.84,126.62,-0.00958900690198407,9.194905336629813e-05,7.891392021090953e-05,1.7587314197523992e-08,-1.232,-0.962
2013-08-02,126.74,126.36,-0.0030027679614864746,9.016615430529637e-06,2.453994034471603e-05,1.0883517145186487e-09,-1.293,-1.105
2013-08-05,126.51,125.83,-0.005389566822701652,2.9047430536366376e-05,4.2603938780690546e-05,2.96144057387993e-09,-1.311,-1.131
2013-08-06,124.33,123.96,-0.0029803880452987717,8.882712900559834e-06,4.0379324927949185e-05,7.05260039969494e-09,-1.285,-1.132
2013-08-07,124.0,124.14,0.0011283953804698819,1.2732761346657694e-06,1.5892111881989838e-05,3.684147566799272e-10,-1.263,-1.061
2013-08-08,124.78,126.86,0.01653192952311071,0.00027330469375709944,7.698339140939993e-05,2.202129869333275e-08,-1.294,-1.068
2013-08-09,126.51,126.86,0.0027627597791729137,7.632841597415566e-06,3.51438642792434e-05,1.355578882996302e-09,-1.272,-1.088
2013-08-12,129.57,129.15,-0.0032467560988698697,1.0541425165548695e-05,1.289672410654189e-05,1.455304871062272e-10,-1.296,-1.132
2013-08-13,128.49,127.72,-0.0060107124488081335,3.612866414225707e-05,4.2017677879461203e-05,3.51042194427831e-09,-1.287,-1.069
2013-08-14,127.66,128.99,0.01036440214913351,0.0001074208319089633,4.3801159489811646e-05,9.912870081937455e-09,-1.242,-1.038
2013-08-15,128.06,131.63,0.027496052346660117,0.0007560328946502734,0.0001951617491130298,1.7247317496965296e-07,-1.146,-0.906
2013-08-16,132.56,132.62,0.0004525228224140989,2.047769048056221e-07,0.0001279079220429325,4.258103642507333e-08,-1.118,-0.887
2013-08-19,132.33,131.99,-0.002572640644094934,6.618479883649196e-06,2.3178468513576907e-05,1.2254284269701909e-09,-1.066,-0.768
2013-08-20,132.0345,132.45,0.003141963644869118,9.871935545679233e-06,3.081905888892279e-05,2.6378165414449793e-09,-1.073,-0.736
2013-08-21,131.74,132.07,0.0025018018431660067,6.259012462468829e-06,0.0001043854272705743,2.4979819984722922e-08,-1.014,-0.588
2013-08-22,132.56,132.8,0.0018088639240260308,3.27198869564285e-06,5.976682806559605e-05,9.058465470039902e-09,-1.029,-0.609
2013-08-23,132.55,134.9,0.01757383047867553,0.000308839517693225,0.00012065394738792641,8.936264484484883e-08,-1.085,-0.693
2013-08-26,134.9,135.45,0.00406880531739388,1.6555176710852714e-05,2.9259207033071678e-05,1.0509054917047616e-09,-1.042,-0.655
2013-08-27,136.93,136.745,-0.0013519687817950634,1.8278195869484279e-06,2.6847998551563707e-05,1.1687572853873414e-09,-0.938,-0.446
2013-08-28,137.21,136.69,-0.003797010768522335,1.4417290776274574e-05,4.527538346691138e-05,1.7853171538798585e-09,-0.934,-0.36
2013-08-29,136.12,135.87,-0.001838303396472824,3.3793593774835213e-06,4.535117070781433e-05,3.846729389788018e-09,-0.902,-0.382
2013-08-30,134.65,134.64,-7.426937505746434e-05,5.515940071426306e-09,4.176813161323086e-05,3.685039297621573e-09,-0.876,-0.3
2013-09-03,135.45,136.42,0.007135793695469039,5.0919551664295684e-05,2.1549608985963677e-05,6.119567209264192e-10,-0.883,-0.231
2013-09-04,134.61,134.62,7.428592656537862e-05,5.518398885676825e-09,2.6894993423155644e-05,7.111658976951625e-10,-0.961,-0.314
2013-09-05,134.13,132.21,-0.0144179113919935,0.00020787616890737595,7.631405900979977e-05,6.713342688804284e-09,-0.965,-0.286
2013-09-06,133.42,134.12,0.005232874316658512,2.738297361394429e-05,2.8599808010678126e-05,1.0807399224659664e-09,-0.98,-0.388
2013-09-09,134.14,133.91,-0.0017160981641162725,2.944992908883241e-06,5.426585184475225e-06,3.665923177993936e-11,-1.027,-0.493
2013-09-10,131.82,131.74,-0.0006070724120268089,3.685369134440476e-07,2.6857388273069414e-05,1.4322911897968812e-09,-1.105,-0.587
2013-09-11,131.56,131.7,0.0010635874283790442,1.1312182178059484e-06,1.7906104730552055e-05,1.3250760963089058e-09,-1.145,-0.688
2013-09-12,128.62,127.67,-0.0074135108744577015,5.496014348570259e-05,2.892592816799374e-05,1.278415333109933e-09,-1.139,-0.705
2013-09-13,127.16,127.81,0.00509865010102111,2.599623285264257e-05,6.370487680291114e-05,5.499923182532561e-09,-1.14,-0.766
2013-09-16,127.49,126.45,-0.008190957034056614,6.709177713376152e-05,3.483524868659733e-05,9.377135986128756e-10,-1.168,-0.778
2013-09-17,126.81,126.52,-0.0022895048093602294,5.2418322720836205e-06,2.667865058987184e-05,1.288360513243952e-09,-1.193,-0.81
2013-09-18,125.32,132.08,0.05253733352788183,0.002760171414219896,0.0007446138944638474,4.398692020385499e-06,-1.281,-0.921
2013-09-19,132.0,131.74,-0.0019716393738239578,3.887361820412928e-06,8.203603627433157e-05,5.602490499489694e-09,-1.331,-1.021
2013-09-20,130.6,127.9,-0.020890508257533615,0.0004364133352580801,0.00010837043286264148,2.707977926611298e-08,-1.318,-1.019
2013-09-23,127.53,127.55,0.0001568135490118887,2.4590489153704016e-08,2.4628215756432745e-05,9.374674484019879e-10,-1.272,-1.007
2013-09-24,126.4,127.69,0.01015396972383272,0.00010310310115251153,5.241433800871499e-05,7.371331221914912e-09,-1.271,-1.024
2013-09-25,127.57,128.76,0.009284972880408832,8.621072138992748e-05,5.3056433487440105e-05,1.127710707880037e-08,-1.296,-1.036
2013-09-26,128.61,127.79,-0.00639627765738357,4.091236787034425e-05,6.162052359756524e-05,1.7392709099838925e-08,-1.287,-1.055
2013-09-27,128.86,128.96,0.0007757350478216524,6.017648644188613e-07,2.4681242543994678e-05,8.765666308843805e-10,-1.228,-1.027
2013-09-30,127.95,128.17,0.0017179451359346145,2.951335490081401e-06,6.404323747040782e-05,8.135046011519019e-09,-1.091,-0.874
2013-10-01,125.25,124.58,-0.005363660138974699,2.8768850086426087e-05,7.441430421113444e-05,6.838405835323641e-09,-1.162,-0.938
2013-10-02,125.37,127.06,0.01339005071045345,0.00017929345802851496,8.822180949967952e-05,1.1725363723080974e-08,-1.137,-0.927
2013-10-03,126.77,127.18,0.00322898488862657,1.0426343410978744e-05,6.406482558467556e-05,5.768273864217925e-09,-1.11,-0.941
2013-10-04,127.05,126.53,-0.004101275565000714,1.6820461260071928e-05,3.738955960794168e-05,2.3434997472501195e-09,-1.153,-0.995
2013-10-07,127.26,127.64,0.0029815636053966473,8.889721533025855e-06,4.513341137470176e-05,6.151956958025476e-09,-1.052,-0.887
2013-10-08,127.79,127.4,-0.0030565484825489896,9.342488626172531e-06,2.8755074073134577e-05,1.535031656998593e-09,-1.007,-0.85
2013-10-09,126.2,126.11,-0.0007134081393297327,5.089511732619112e-07,0.00011316730096580604,3.5406149384639134e-08,-1.016,-0.794
2013-10-10,125.34,124.26,-0.008653900160981633,7.488998799623794e-05,5.070352522961503e-05,7.334622277894246e-09,-1.177,-0.992
2013-10-11,122.37,122.59,0.0017962121093259757,3.226377941689271e-06,3.695700225593492e-05,1.4317798114904175e-09,-1.264,-1.151
2013-10-14,123.9,122.87,-0.008347902755616832,6.96874804172351e-05,2.741157034254185e-05,9.162436863743419e-10,-1.242,-1.13
2013-10-15,122.28,123.73,0.011788275203250717,0.00013896343226757574,9.301893977440624e-05,1.3793470012653634e-08,-1.204,-1.069
2013-10-16,123.52,123.56,0.0003237817739149177,1.0483463711949088e-07,7.983883019147326e-05,9.539441464764963e-09,-1.344,-1.229
2013-10-17,127.01,127.41,0.003144409477061419,9.887310959433665e-06,3.955720240081184e-05,2.4392080575800272e-09,-1.408,-1.414
2013-10-18,126.87,126.87,0.0,0.0,1.5459778704112326e-05,3.9567466408523e-10,-1.463,-1.566
