Date,Open,Close,OC Return,OC Return Sq,RV Daily,RQ Daily,J Daily,FSI US,FSI Vol
2013-01-02,66.7,67.21,0.00761709306029636,5.802010668921497e-05,5.802010668921497e-05,1.122110926742629e-09,5.802010668921497e-05,-1.128,-1.593
2013-01-03,67.2,67.2,0.0,0.0,0.0,0.0,0.0,-1.15,-1.632
2013-01-04,66.88,66.64,-0.003594970917858812,1.2923815900250627e-05,1.2923815900250627e-05,5.567500580785698e-11,1.2923815900250627e-05,-1.168,-1.636
2013-01-07,66.45,66.66,0.0031552877203392007,9.95584059812335e-06,9.95584059812335e-06,3.3039587338413706e-11,9.95584059812335e-06,-1.196,-1.694
2013-01-08,66.64,66.55,-0.0013514530174666705,1.826425258419769e-06,1.826425258419769e-06,1.1119430748645732e-12,1.826425258419769e-06,-1.194,-1.764
2013-01-09,66.62,66.76,0.002099266028100842,4.406917856738286e-06,4.406917856738286e-06,6.473641665346256e-12,4.406917856738286e-06,-1.176,-1.772
2013-01-10,67.21,67.15,-0.0008931230126276985,7.976687156851761e-07,7.976687156851761e-07,2.1209179332761273e-13,7.976687156851761e-07,-1.214,-1.741
2013-01-11,67.14,67.26,0.001785714760234753,3.1887772049202617e-06,3.1887772049202617e-06,3.3894333542063588e-12,3.1887772049202617e-06,-1.198,-1.676
2013-01-14,66.9,66.95,0.0007471050029987865,5.581658855058168e-07,5.581658855058168e-07,1.0384971858083087e-13,5.581658855058168e-07,-1.21,-1.696
2013-01-15,66.64,66.63,-0.00015007128414151578,2.2521390323883567e-08,2.2521390323883567e-08,1.6907100737357212e-16,2.2521390323883567e-08,-1.204,-1.671
2013-01-16,66.75,66.89,0.0020951818499578214,4.389786984392679e-06,4.389786984392679e-06,6.423409922781122e-12,4.389786984392679e-06,-1.2,-1.669
2013-01-17,67.18,67.23,0.0007439922967986866,5.53524537695785e-07,5.53524537695785e-07,1.0212980461044416e-13,5.53524537695785e-07,-1.163,-1.537
2013-01-18,67.0,67.1,0.0014914245866698983,2.224347297723477e-06,2.224347297723477e-06,1.649240300296578e-12,2.224347297723477e-06,-1.182,-1.521
2013-01-22,67.15,67.2,0.0007443245598572956,5.540190504067568e-07,5.540190504067568e-07,1.0231236940453484e-13,5.540190504067568e-07,-1.244,-1.655
2013-01-23,67.55,67.59,0.0005919787060550498,3.50438788422611e-07,3.50438788422611e-07,4.093578147703584e-14,3.50438788422611e-07,-1.273,-1.758
2013-01-24,66.68,66.66,-0.0002999850029997593,8.99910020247656e-08,8.99910020247656e-08,2.6994601484737887e-15,8.99910020247656e-08,-1.243,-1.676
2013-01-25,66.89,67.0,0.0016431402606493664,2.6999099161668678e-06,2.6999099161668678e-06,2.4298378518053944e-12,2.6999099161668678e-06,-1.239,-1.552
2013-01-28,67.02,67.14,0.0017889092427246362,3.200196278705631e-06,3.200196278705631e-06,3.4137520740804563e-12,3.200196278705631e-06,-1.223,-1.436
2013-01-29,67.06,67.17,0.0016389782406905607,2.6862496734571258e-06,2.6862496734571258e-06,2.4053124360495046e-12,2.6862496734571258e-06,-1.268,-1.539
2013-01-30,67.28,67.03,-0.003722735294826256,1.3858758075345131e-05,1.3858758075345131e-05,6.402172513031462e-11,1.3858758075345131e-05,-1.197,-1.38
2013-01-31,66.99,66.89,-0.001493875389859433,2.2316636804276726e-06,2.2316636804276726e-06,1.660107594179995e-12,2.2316636804276726e-06,-1.183,-1.426
2013-02-01,67.34,67.65,0.004592940883868686,2.1095105962712465e-05,2.1095105962712465e-05,1.4833449852602234e-10,2.1095105962712465e-05,-1.246,-1.471
2013-02-04,67.25,66.46,-0.011816755555500368,0.0001396357118584488,0.0001396357118584488,6.499377342071914e-09,0.0001396357118584488,-1.103,-1.3
2013-02-05,66.76,67.46,0.010430730839869663,0.00010880014585380808,0.00010880014585380808,3.945823912603304e-09,0.00010880014585380808,-1.128,-1.296
2013-02-06,67.21,67.24,0.00044626255854036105,1.9915027115498917e-07,1.9915027115498917e-07,1.3220276833701903e-14,1.9915027115498917e-07,-1.129,-1.231
2013-02-07,67.33,67.3,-0.0004456659065073836,1.98618100223048e-07,1.98618100223048e-07,1.314971657873758e-14,1.98618100223048e-07,-1.132,-1.253
2013-02-08,67.64,67.99,0.005161111507988543,2.6637071997891772e-05,2.6637071997891772e-05,2.3651120154029e-10,2.6637071997891772e-05,-1.169,-1.311
2013-02-11,68.02,68.01,-0.00014702639150192343,2.1616759798076865e-08,2.1616759798076865e-08,1.5576143472258405e-16,2.1616759798076865e-08,-1.168,-1.302
2013-02-12,67.92,67.71,-0.003096662505537993,9.58931867320484e-06,9.58931867320484e-06,3.065167753875835e-11,9.58931867320484e-06,-1.201,-1.321
2013-02-13,67.93,67.97,0.0005886681553362763,3.465301971070143e-07,3.465301971070143e-07,4.0027725835675395e-14,3.465301971070143e-07,-1.233,-1.343
2013-02-14,67.65,67.94,0.004277608115640689,1.829793119099509e-05,1.829793119099509e-05,1.1160476195679698e-10,1.829793119099509e-05,-1.241,-1.387
2013-02-15,67.97,67.75,-0.003241971598736505,1.051037984701413e-05,1.051037984701413e-05,3.682269484284026e-11,1.051037984701413e-05,-1.241,-1.375
2013-02-19,67.9,68.23,0.004848316262681798,2.35061705829848e-05,2.35061705829848e-05,1.8418001849212666e-10,2.35061705829848e-05,-1.306,-1.386
2013-02-20,68.24,67.19,-0.01550647625136502,0.0002404508057341474,0.0002404508057341474,1.927219665940023e-08,0.0002404508057341474,-1.192,-1.264
2013-02-21,66.96,66.48,-0.007194275634026973,5.175760189835421e-05,5.175760189835421e-05,8.92949784756173e-10,5.175760189835421e-05,-1.131,-1.15
2013-02-22,66.84,67.12,0.004180358431757811,1.7475396617968626e-05,1.7475396617968626e-05,1.0179649565176978e-10,1.7475396617968626e-05,-1.172,-1.219
2013-02-25,67.6,66.28,-0.019719790490556166,0.0003888701369914294,0.0003888701369914294,5.040666114791103e-08,0.0003888701369914294,-0.938,-0.993
2013-02-26,66.42,66.56,0.0021055805643525917,4.433469512979379e-06,4.433469512979379e-06,6.551883974172536e-12,4.433469512979379e-06,-0.987,-0.894
2013-02-27,66.57,67.24,0.010014282927802586,0.00010028586255807833,0.00010028586255807833,3.3524180763392593e-09,0.00010028586255807833,-1.11,-1.071
2013-02-28,67.24,67.15,-0.0013393855711680699,1.7939537082532168e-06,1.7939537082532168e-06,1.0727566357851559e-12,1.7939537082532168e-06,-1.097,-1.161
2013-03-01,66.86,67.39,0.007895757966173015,6.234299386038462e-05,6.234299386038462e-05,1.2955496278253183e-09,6.234299386038462e-05,-1.091,-1.169
2013-03-04,67.19,67.67,0.007118523312075634,5.0673374144564256e-05,5.0673374144564256e-05,8.559302823983312e-10,5.0673374144564256e-05,-1.152,-1.24
2013-03-05,68.1,68.68,0.008480822873808209,7.192435661690853e-05,7.192435661690853e-05,1.7243710249187444e-09,7.192435661690853e-05,-1.235,-1.364
2013-03-06,68.88,68.51,-0.005386140104667539,2.9010505227108046e-05,2.9010505227108046e-05,2.805364711773544e-10,2.9010505227108046e-05,-1.239,-1.369
2013-03-07,68.59,68.69,0.001456876714560074,2.1224897614273557e-06,2.1224897614273557e-06,1.5016542624546507e-12,2.1224897614273557e-06,-1.268,-1.418
2013-03-08,68.93,68.76,-0.0024693163829119357,6.097523398917286e-06,6.097523398917286e-06,1.2393263866781269e-11,6.097523398917286e-06,-1.295,-1.455
2013-03-11,68.68,68.97,0.004213591413924989,1.775435260350239e-05,1.775435260350239e-05,1.0507234545649734e-10,1.775435260350239e-05,-1.36,-1.508
2013-03-12,68.78,68.73,-0.0007272198706062929,5.288487402046333e-07,5.288487402046333e-07,9.322699667200927e-14,5.288487402046333e-07,-1.335,-1.531
2013-03-13,68.8,68.63,-0.00247398801875472,6.120616716941904e-06,6.120616716941904e-06,1.24873163319029e-11,6.120616716941904e-06,-1.342,-1.557
2013-03-14,68.87,68.87,0.0,0.0,0.0,0.0,0.0,-1.374,-1.628
2013-03-15,68.75,68.51,-0.003497016531872878,1.2229124624192213e-05,1.2229124624192213e-05,4.985049635800811e-11,1.2229124624192213e-05,-1.372,-1.655
2013-03-18,67.89,68.35,0.006752814856402751,4.560050848485371e-05,4.560050848485371e-05,6.931354580257382e-10,4.560050848485371e-05,-1.232,-1.408
2013-03-19,68.54,68.24,-0.004386613263039297,1.924237591947227e-05,1.924237591947227e-05,1.2342301034209542e-10,1.924237591947227e-05,-1.092,-1.23
2013-03-20,68.74,68.68,-0.000873235392412835,7.625400505623978e-07,7.625400505623978e-07,1.9382244290390144e-13,7.625400505623978e-07,-1.21,-1.371
2013-03-21,68.09,67.93,-0.002352596291664718,5.534709311554584e-06,5.534709311554584e-06,1.0211002387803004e-11,5.534709311554584e-06,-1.123,-1.268
2013-03-22,68.21,68.58,0.005409765368146498,2.9265561338397214e-05,2.9265561338397214e-05,2.8549102681716327e-10,2.9265561338397214e-05,-1.141,-1.145
2013-03-25,68.81,68.81,0.0,0.0,0.0,0.0,0.0,-1.153,-1.246
2013-03-26,68.61,68.71,0.0014564523401850524,2.121253419230516e-06,2.121253419230516e-06,1.4999053561990514e-12,2.121253419230516e-06,-1.196,-1.299
2013-03-27,68.25,68.82,0.008316966304265004,6.917192850627948e-05,6.917192850627948e-05,1.5949185644259466e-09,6.917192850627948e-05,-1.144,-1.269
2013-03-28,68.81,68.98,0.0024675242943064026,6.08867614299231e-06,6.08867614299231e-06,1.2357325724747905e-11,6.08867614299231e-06,-1.2,-1.345
2013-04-01,69.01,68.5,-0.00741767636433098,5.5021922645954464e-05,5.5021922645954464e-05,1.009137323885799e-09,5.5021922645954464e-05,-1.12,-1.305
2013-04-02,68.81,69.03,0.0031921095009955864,1.0189563066346292e-05,1.0189563066346292e-05,3.460906516101615e-11,1.0189563066346292e-05,-1.2,-1.37
2013-04-03,69.08,68.43,-0.009453928314071389,8.93767605676007e-05,8.93767605676007e-05,2.662735109852741e-09,8.93767605676007e-05,-1.115,-1.293
2013-04-04,68.41,68.44,0.00043843625108620413,1.9222634626652503e-07,1.9222634626652503e-07,1.2316989399659328e-14,1.9222634626652503e-07,-1.128,-1.329
2013-04-05,67.35,67.86,0.007543856499711271,5.6909770888236e-05,5.6909770888236e-05,1.079574007517171e-09,5.6909770888236e-05,-1.108,-1.231
2013-04-08,67.88,68.23,0.005142910461306892,2.6449528013019867e-05,2.6449528013019867e-05,2.3319251070384086e-10,2.6449528013019867e-05,-1.125,-1.162
2013-04-09,68.42,68.68,0.0037928564798163054,1.4385760276484537e-05,1.4385760276484537e-05,6.898336624416015e-11,1.4385760276484537e-05,-1.176,-1.224
2013-04-10,68.9,70.01,0.015981910969493366,0.0002554214782368124,0.0002554214782368124,2.1746710514892806e-08,0.0002554214782368124,-1.235,-1.278
2013-04-11,69.84,69.99,0.002145463170101298,4.603012214261111e-06,4.603012214261111e-06,7.062573814878991e-12,4.603012214261111e-06,-1.259,-1.288
2013-04-12,69.84,69.94,0.0014308201038830135,2.0472461696757973e-06,2.0472461696757973e-06,1.3970722930840747e-12,2.0472461696757973e-06,-1.239,-1.293
2013-04-15,69.68,68.54,-0.016495816097784628,0.0002721119487319305,0.0002721119487319305,2.4681637547562916e-08,0.0002721119487319305,-1.01,-1.112
2013-04-16,68.98,69.49,0.0073662498175409595,5.426163637442222e-05,5.426163637442222e-05,9.8144172734334e-10,5.426163637442222e-05,-1.177,-1.229
2013-04-17,68.84,68.11,-0.010660926090111711,0.00011365534509882457,0.00011365534509882457,4.305845823177636e-09,0.00011365534509882457,-1.031,-1.104
2013-04-18,68.33,67.16,-0.017271076583346895,0.00029829008634783344,0.00029829008634783344,2.9658991871132644e-08,0.00029829008634783344,-0.98,-1.063
2013-04-19,67.31,68.08,0.011374670242496969,0.00012938312312554606,0.00012938312312554606,5.5799975165734025e-09,0.00012938312312554606,-1.085,-1.204
2013-04-22,68.33,68.8,0.006854836146610962,4.6988778596884216e-05,4.6988778596884216e-05,7.359817713423347e-10,4.6988778596884216e-05,-1.115,-1.216
