Date,Open,Close,OC Return,OC Return Sq,RV Daily,RQ Daily,J Daily,FSI US,FSI Vol
2013-01-02,121.03,121.27,0.0019810159181879784,3.924424068114159e-06,6.101106900573202e-06,4.974451618292246e-11,1.446176091770686e-06,-1.128,-1.593
2013-01-03,121.14,120.6,-0.004467617259716157,1.9959603979313702e-05,7.960432104369602e-06,6.056741537586816e-11,0.0,-1.15,-1.632
2013-01-04,120.57,120.59,0.00016586498628189895,2.7511193674294527e-08,6.239114576174553e-06,4.355335627659831e-11,2.3648829817090123e-06,-1.168,-1.636
2013-01-07,120.64,120.76,0.0009942005789921147,9.88434791268256e-07,1.9744237820951936e-06,5.557816150358672e-12,1.0657780605953973e-06,-1.196,-1.694
2013-01-08,120.81,120.89,0.000661977682428004,4.382144520327513e-07,2.207929381216601e-06,3.931314216895312e-12,7.578081669950034e-07,-1.194,-1.764
2013-01-09,120.98,120.82,-0.0013234079681731042,1.7514086502240638e-06,2.7204533719318345e-06,8.486140592842898e-12,7.928071881552388e-07,-1.176,-1.772
2013-01-10,120.64,120.8099,0.001407331525436507,1.980582022487446e-06,7.951333017396967e-06,6.515527977575855e-11,0.0,-1.214,-1.741
2013-01-11,120.73,121.1,0.0030600032147504674,9.363619674283195e-06,3.0682721415213055e-06,1.2112761829458571e-11,1.2008974968379613e-06,-1.198,-1.676
2013-01-14,121.19,120.886,-0.002511609245090299,6.308181000023061e-06,1.8199735714874663e-06,3.5953687475920586e-12,3.2715432908259804e-07,-1.21,-1.696
2013-01-15,120.97,120.76,-0.0017374761331187616,3.0188233131573245e-06,6.721705762376532e-07,4.716675793873267e-13,1.569890976480039e-07,-1.204,-1.671
2013-01-16,120.84,120.76,-0.0006622516798331541,4.385772874418344e-07,2.621691250455235e-06,4.215457355051087e-12,2.430630650852992e-07,-1.2,-1.669
2013-01-17,120.57,120.601,0.00025707900345190343,6.608961401582377e-08,3.793818053565087e-06,1.488495190610072e-11,1.3765987008762963e-06,-1.163,-1.537
2013-01-18,120.58,120.67,0.0007461140242499919,5.566861371825174e-07,3.1840786816185807e-06,9.5197734388913e-12,1.457009722035826e-06,-1.182,-1.521
2013-01-22,120.53,120.6984,0.0013961874087439078,1.9493392803350277e-06,4.130688535972338e-06,1.7038435955489022e-11,1.0619430189819136e-06,-1.244,-1.655
2013-01-23,120.85,120.85,0.0,0.0,7.651164433513414e-07,5.170362497500298e-13,5.7796429240773315e-08,-1.273,-1.758
2013-01-24,120.76,120.7397,-0.00016811615126491035,2.8263040316126218e-08,1.0965626725540791e-06,1.9362580168871674e-12,6.000991872625632e-07,-1.243,-1.676
2013-01-25,120.44,120.07,-0.003076797570906473,9.466683292335973e-06,4.47688671743236e-06,2.2430748524404345e-11,1.6857386753364805e-06,-1.239,-1.552
2013-01-28,119.72,120.0,0.002336059797547928,5.457175377719666e-06,3.485079005204086e-06,1.3556543991947673e-11,5.956735967679133e-07,-1.223,-1.436
2013-01-29,119.77,119.701,-0.0005762702115036846,3.320873566665014e-07,4.420144959682417e-06,2.2767072617790144e-11,1.910418306824498e-06,-1.268,-1.539
2013-01-30,119.39,119.33,-0.0005026809757326519,2.52688163363531e-07,4.504229712321688e-06,1.5340061413685734e-11,5.400638696508223e-07,-1.197,-1.38
2013-01-31,119.38,119.42,0.0003350083783426004,1.1223061355973889e-07,2.1440475846060126e-06,5.050912643314572e-12,5.660865226538747e-07,-1.183,-1.426
2013-02-01,119.5,118.925,-0.0048233290532201725,2.3264503155637807e-05,3.7228158520977388e-06,1.2691137882974784e-11,1.6155705273106385e-06,-1.246,-1.471
2013-02-04,118.98,119.1601,0.0015125552927575123,2.2878235136487637e-06,1.6760097843835914e-06,2.6592311165626087e-12,0.0,-1.103,-1.3
2013-02-05,118.94,118.91,-0.0002522598289602291,6.363502130704403e-08,9.958658271667303e-07,7.828234012147822e-13,0.0,-1.128,-1.296
2013-02-06,119.08,119.26,0.0015104475473842374,2.281451793399058e-06,1.5576113554236318e-06,2.3296733222076422e-12,0.0,-1.129,-1.231
2013-02-07,119.12,119.388,0.0022473050194693443,5.05037985053211e-06,4.258437154131035e-06,2.561334653406023e-11,3.2050597491234555e-08,-1.132,-1.253
2013-02-08,119.41,119.4245,0.00012142299389591329,1.4743543446646996e-08,3.513077496830651e-06,2.506096852927872e-11,2.505964773570016e-06,-1.169,-1.311
2013-02-11,119.48,119.45,-0.00025111957609055054,6.306104149589781e-08,3.822993882416849e-07,8.121967965768834e-14,0.0,-1.168,-1.302
2013-02-12,119.17,119.33,0.0013417192788495534,1.8002106232365655e-06,5.9433629652967884e-06,4.756742083885266e-11,9.70909752561981e-07,-1.201,-1.321
2013-02-13,118.93,119.05,0.0010084881937177622,1.0170484368681147e-06,2.0607701371868155e-06,5.6904016368363594e-12,1.207578916343376e-06,-1.233,-1.343
2013-02-14,119.08,119.375,0.0024742626533187633,6.121975677608007e-06,3.911409052345713e-06,3.569392276784357e-11,3.4298810003682684e-07,-1.241,-1.387
2013-02-15,119.38,119.33,-0.00041891835893939443,1.7549259145647531e-07,1.7825806224560774e-06,2.373180112060802e-12,6.539823535363377e-07,-1.241,-1.375
2013-02-19,119.37,119.27,-0.0008380825163694072,7.023823042440776e-07,2.459064480119101e-06,6.895836686592806e-12,1.0684558449853116e-06,-1.306,-1.386
2013-02-20,119.16,119.448,0.0024140023792812394,5.827407487175485e-06,4.829423134662884e-06,2.7747459418741013e-11,7.362503853419582e-07,-1.192,-1.264
2013-02-21,119.68,119.71,0.0002506370371113798,6.281892437197116e-08,1.1050800011686491e-06,1.0774123258228101e-12,0.0,-1.131,-1.15
2013-02-22,119.76,119.77,8.349684804233616e-05,6.971723633004975e-09,6.000988238715352e-07,2.77569634810702e-13,0.0,-1.172,-1.219
2013-02-25,119.42,120.48,0.008837072932737082,7.809385801851436e-05,1.333701595961005e-05,1.0639453489018217e-10,0.0,-0.938,-0.993
2013-02-26,120.32,120.325,4.1554987643342654e-05,1.7268169980383607e-09,2.2539501101756746e-06,4.909515100778515e-12,0.0,-0.987,-0.894
2013-02-27,120.52,120.2001,-0.0026578602145838947,7.064220920267947e-06,2.379432808075274e-06,6.717225800330713e-12,0.0,-1.11,-1.071
2013-02-28,120.39,120.2901,-0.0008301476169998497,6.891450660105291e-07,3.850764538104183e-06,1.5625922189042345e-11,1.936143756404278e-06,-1.097,-1.161
2013-03-01,120.08,120.2,0.0009988347759006372,9.976709095484763e-07,2.394960833909601e-06,4.90891718670779e-12,0.0,-1.091,-1.169
2013-03-04,120.19,120.16,-0.00024963594887282374,6.231810696963507e-08,9.0005740950437e-07,1.0610839674493027e-12,3.152536976854894e-08,-1.152,-1.24
2013-03-05,120.14,119.95,-0.0015827401363117401,2.505066339092106e-06,2.024522992534254e-06,5.0688996710863175e-12,8.285070890430943e-07,-1.235,-1.364
2013-03-06,119.64,119.64,0.0,0.0,1.7627480083240307e-06,3.968519040026517e-12,2.663435665590546e-07,-1.239,-1.369
2013-03-07,119.29,119.2,-0.0007547486626051017,5.696455437041897e-07,1.5571557514848628e-06,2.098407750061519e-12,1.5455493886993543e-08,-1.268,-1.418
2013-03-08,118.87,118.6901,-0.0015145643935110893,2.293905302091614e-06,2.2063261317255993e-06,3.874596505199276e-12,0.0,-1.295,-1.455
2013-03-11,118.82,118.849,0.00024403687602449014,5.955399685979237e-08,1.3120388775009442e-06,1.1943822895346467e-12,0.0,-1.36,-1.508
2013-03-12,118.99,119.082,0.0007728754711143672,5.97336493850255e-07,2.946173165736926e-06,6.572383915489923e-12,0.0,-1.335,-1.531
2013-03-13,118.89,118.99,0.000840760096608687,7.068775400494488e-07,2.392209949249676e-06,7.316294854066078e-12,8.070310333603268e-07,-1.342,-1.557
2013-03-14,118.83,119.02,0.001597645914771079,2.5524724689847175e-06,2.341732183330993e-06,7.44767666754169e-12,3.670872672676327e-08,-1.374,-1.628
2013-03-15,118.98,119.1801,0.0016803826256787096,2.8236857686828744e-06,2.6916873439148603e-06,2.2758397907849576e-11,1.5787800862539098e-06,-1.372,-1.655
2013-03-18,119.38,119.476,0.0008038316405630819,6.461453063703358e-07,1.1050470692684984e-06,8.154512826184614e-13,0.0,-1.232,-1.408
2013-03-19,119.59,119.69,0.0008358409045629285,6.986300177405746e-07,2.3132064031600517e-06,3.3795794522044934e-12,0.0,-1.092,-1.23
2013-03-20,119.43,119.4096,-0.00017082594385202176,2.918150309293409e-08,1.8831551502983036e-06,6.006684365606837e-12,1.0927052487310611e-06,-1.21,-1.371
2013-03-21,119.58,119.46,-0.0010040161485984818,1.0080484266465286e-06,3.066290558230644e-06,2.2712189925549676e-11,1.7405667501413397e-06,-1.123,-1.268
2013-03-22,119.4,119.5,0.0008371704130635565,7.008543005090058e-07,1.7489458201088682e-06,4.46757968766873e-12,2.3185292264320226e-07,-1.141,-1.145
2013-03-25,119.37,119.4659,0.0008030618944128494,6.449084062579545e-07,2.363043621624296e-06,6.982497555598119e-12,0.0,-1.153,-1.246
2013-03-26,119.28,119.495,0.0018008590355390742,3.2430932658827247e-06,1.8920514310432967e-06,4.38626550335135e-12,1.0336419035078536e-06,-1.196,-1.299
2013-03-27,119.65,119.97,0.0026708971724542395,7.133691705824051e-06,2.8099101904612597e-06,1.1884979286415157e-11,7.812435313260228e-07,-1.144,-1.269
2013-03-28,119.74,119.9,0.00133533653626256,1.7831236650776915e-06,3.016359634150728e-06,7.730281147231142e-12,8.011833507104065e-08,-1.2,-1.345
2013-04-01,119.42,119.63,0.0017569550639664811,3.086891096797462e-06,3.481285207123491e-06,2.3235951209863096e-11,8.978213382077452e-07,-1.12,-1.305
2013-04-02,119.43,119.35,-0.0006700728954964761,4.4899768527903137e-07,1.1921421922161272e-06,1.2113963268115352e-12,2.1201354840393462e-07,-1.2,-1.37
2013-04-03,119.52,119.73,0.0017554863442451698,3.081732304831271e-06,9.696677216644327e-07,9.996669872258575e-13,1.8103011087307402e-07,-1.115,-1.293
2013-04-04,119.96,120.47,0.004242405397953088,1.7998003560581503e-05,3.1703394988925685e-06,1.1665255490984174e-11,3.855744484439374e-08,-1.128,-1.329
2013-04-05,120.84,120.8999,0.000495573972074366,2.455935617975645e-07,1.6260849818138964e-06,2.0404833001175963e-12,0.0,-1.108,-1.231
2013-04-08,121.0,120.97,-0.00024796462498425926,6.148645524358433e-08,1.1124002077183525e-06,9.584317057661225e-13,0.0,-1.125,-1.162
2013-04-09,121.06,120.995,-0.0005370680346400477,2.884420738321235e-07,1.313389670740269e-06,1.5129123402853968e-12,1.0587551836557819e-07,-1.176,-1.224
