Date,Open,Close,OC Return,OC Return Sq,RV Daily,RQ Daily,J Daily,FSI US,FSI Vol
2013-01-02,110.24,110.25,9.070706160708483e-05,8.227771025391483e-09,8.227771025391483e-09,2.25654053487572e-17,8.227771025391483e-09,-1.128,-1.593
2013-01-03,110.24,110.23,-9.071529012427843e-05,8.229263862332008e-09,8.229263862332008e-09,2.2573594571961172e-17,8.229263862332008e-09,-1.15,-1.632
2013-01-04,110.23,110.235,4.535867372015614e-05,2.0574092816515835e-09,2.0574092816515835e-09,1.4109776507420282e-18,2.0574092816515835e-09,-1.168,-1.636
2013-01-07,110.23,110.23,0.0,0.0,0.0,0.0,0.0,-1.196,-1.694
2013-01-08,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.194,-1.764
2013-01-09,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.176,-1.772
2013-01-10,110.24,110.24,0.0,0.0,0.0,0.0,0.0,-1.214,-1.741
2013-01-11,110.23,110.23,0.0,0.0,0.0,0.0,0.0,-1.198,-1.676
2013-01-14,110.24,110.23,-9.071529012427843e-05,8.229263862332008e-09,8.229263862332008e-09,2.2573594571961172e-17,8.229263862332008e-09,-1.21,-1.696
2013-01-15,110.23,110.23,0.0,0.0,0.0,0.0,0.0,-1.204,-1.671
2013-01-16,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.2,-1.669
2013-01-17,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-1.163,-1.537
2013-01-18,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.182,-1.521
2013-01-22,110.23,110.23,0.0,0.0,0.0,0.0,0.0,-1.244,-1.655
2013-01-23,110.23,110.22,-9.072352013480318e-05,8.230757105650039e-09,8.230757105650039e-09,2.2581787510736197e-17,8.230757105650039e-09,-1.273,-1.758
2013-01-24,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-1.243,-1.676
2013-01-25,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-1.239,-1.552
2013-01-28,110.23,110.22,-9.072352013480318e-05,8.230757105650039e-09,8.230757105650039e-09,2.2581787510736197e-17,8.230757105650039e-09,-1.223,-1.436
2013-01-29,110.22,110.2284,7.620831000861517e-05,5.807706514369196e-09,5.807706514369196e-09,1.1243151652348796e-17,5.807706514369196e-09,-1.268,-1.539
2013-01-30,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.197,-1.38
2013-01-31,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.183,-1.426
2013-02-01,110.23,110.23,0.0,0.0,0.0,0.0,0.0,-1.246,-1.471
2013-02-04,110.23,110.22,-9.072352013480318e-05,8.230757105650039e-09,8.230757105650039e-09,2.2581787510736197e-17,8.230757105650039e-09,-1.103,-1.3
2013-02-05,110.23,110.23,0.0,0.0,0.0,0.0,0.0,-1.128,-1.296
2013-02-06,110.23,110.22,-9.072352013480318e-05,8.230757105650039e-09,8.230757105650039e-09,2.2581787510736197e-17,8.230757105650039e-09,-1.129,-1.231
2013-02-07,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-1.132,-1.253
2013-02-08,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.169,-1.311
2013-02-11,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-1.168,-1.302
2013-02-12,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.201,-1.321
2013-02-13,110.22,110.2299,8.981632567446146e-05,8.066972357660926e-09,8.066972357660926e-09,2.1692014339755154e-17,8.066972357660926e-09,-1.233,-1.343
2013-02-14,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-1.241,-1.387
2013-02-15,110.23,110.22,-9.072352013480318e-05,8.230757105650039e-09,8.230757105650039e-09,2.2581787510736197e-17,8.230757105650039e-09,-1.241,-1.375
2013-02-19,110.21,110.22,9.073175163867897e-05,8.232250755422925e-09,8.232250755422925e-09,2.2589984166720436e-17,8.232250755422925e-09,-1.306,-1.386
2013-02-20,110.21,110.215,4.536690485068356e-05,2.058156055730976e-09,2.058156055730976e-09,1.412002116580696e-18,2.058156055730976e-09,-1.192,-1.264
2013-02-21,110.21,110.21,0.0,0.0,0.0,0.0,0.0,-1.131,-1.15
2013-02-22,110.21,110.21,0.0,0.0,0.0,0.0,0.0,-1.172,-1.219
2013-02-25,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-0.938,-0.993
2013-02-26,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-0.987,-0.894
2013-02-27,110.21,110.22,9.073175163867897e-05,8.232250755422925e-09,8.232250755422925e-09,2.2589984166720436e-17,8.232250755422925e-09,-1.11,-1.071
2013-02-28,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-1.097,-1.161
2013-03-01,110.21,110.225,0.00013609454055070515,1.8521723967707527e-08,1.8521723967707527e-08,1.143514195786505e-16,1.8521723967707527e-08,-1.091,-1.169
2013-03-04,110.21,110.21,0.0,0.0,0.0,0.0,0.0,-1.152,-1.24
2013-03-05,110.22,110.21,-9.073175163878112e-05,8.23225075544146e-09,8.23225075544146e-09,2.2589984166822162e-17,8.23225075544146e-09,-1.235,-1.364
2013-03-06,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-1.239,-1.369
2013-03-07,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-1.268,-1.418
2013-03-08,110.21,110.21,0.0,0.0,0.0,0.0,0.0,-1.295,-1.455
2013-03-11,110.21,110.215,4.536690485068356e-05,2.058156055730976e-09,2.058156055730976e-09,1.412002116580696e-18,2.058156055730976e-09,-1.36,-1.508
2013-03-12,110.21,110.23,0.00018145527177367764,3.2926015654459214e-08,3.2926015654459214e-08,3.61374168959231e-16,3.2926015654459214e-08,-1.335,-1.531
2013-03-13,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.342,-1.557
2013-03-14,110.22,110.225,4.5362788911966235e-05,2.0577826178716068e-09,2.0577826178716068e-09,1.4114897674715077e-18,2.0577826178716068e-09,-1.374,-1.628
2013-03-15,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-1.372,-1.655
2013-03-18,110.23,110.23,0.0,0.0,0.0,0.0,0.0,-1.232,-1.408
2013-03-19,110.22,110.22,0.0,0.0,0.0,0.0,0.0,-1.092,-1.23
2013-03-20,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.21,-1.371
2013-03-21,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.123,-1.268
2013-03-22,110.23,110.23,0.0,0.0,0.0,0.0,0.0,-1.141,-1.145
2013-03-25,110.24,110.23,-9.071529012427843e-05,8.229263862332008e-09,8.229263862332008e-09,2.2573594571961172e-17,8.229263862332008e-09,-1.153,-1.246
2013-03-26,110.23,110.23,0.0,0.0,0.0,0.0,0.0,-1.196,-1.299
2013-03-27,110.23,110.235,4.535867372015614e-05,2.0574092816515835e-09,2.0574092816515835e-09,1.4109776507420282e-18,2.0574092816515835e-09,-1.144,-1.269
2013-03-28,110.23,110.23,0.0,0.0,0.0,0.0,0.0,-1.2,-1.345
2013-04-01,110.23,110.225,-4.5360731222874764e-05,2.0575959370738855e-09,2.0575959370738855e-09,1.4112336800876537e-18,2.0575959370738855e-09,-1.12,-1.305
2013-04-02,110.23,110.225,-4.5360731222874764e-05,2.0575959370738855e-09,2.0575959370738855e-09,1.4112336800876537e-18,2.0575959370738855e-09,-1.2,-1.37
2013-04-03,110.22,110.23,9.072352013487879e-05,8.230757105663757e-09,8.230757105663757e-09,2.2581787510811478e-17,8.230757105663757e-09,-1.115,-1.293
2013-04-04,110.23,110.235,4.535867372015614e-05,2.0574092816515835e-09,2.0574092816515835e-09,1.4109776507420282e-18,2.0574092816515835e-09,-1.128,-1.329
2013-04-05,110.24,110.235,-4.535661640415677e-05,2.0572226516338232e-09,2.0572226516338232e-09,1.4107216794650997e-18,2.0572226516338232e-09,-1.108,-1.231
