Date,Open,Close,OC Return,OC Return Sq,RV Daily,RQ Daily,FSI US,FSI Vol
2013-01-02,145.11,146.08,0.006662341343656722,4.438679217939765e-05,4.56001417399875e-05,3.874438790639856e-09,-1.128,-1.593
2013-01-03,145.99,145.77,-0.0015080891259672687,2.2743328118607207e-06,2.3124785835005183e-05,6.486366908112869e-10,-1.15,-1.632
2013-01-04,145.97,146.4,0.002941480384724461,8.652306853718763e-06,1.2349596049563439e-05,9.621693847105278e-11,-1.168,-1.636
2013-01-07,145.85,145.97,0.0008224248287562118,6.763825989546842e-07,1.0191792026654585e-05,8.323907648355938e-11,-1.196,-1.694
2013-01-08,145.71,145.53,-0.001236094100528303,1.5279286253608743e-06,1.2557554336730287e-05,1.0525869117257388e-10,-1.194,-1.764
2013-01-09,145.86,145.95,0.0006168397440366843,3.8049126982324216e-07,1.0109054950314062e-05,9.969773791475843e-11,-1.176,-1.772
2013-01-10,146.73,147.06,0.002246503548700711,5.046778194324888e-06,1.7955713984601354e-05,2.989058960928832e-10,-1.214,-1.741
2013-01-11,147.04,147.11,0.00047594765474361626,2.2652617005594855e-07,1.3024086309427439e-05,1.6308544229221266e-10,-1.198,-1.676
2013-01-14,146.89,146.96,0.000476433563546923,2.2698894047401993e-07,9.471334854729443e-06,6.819027958463171e-11,-1.21,-1.696
2013-01-15,146.29,147.04,0.005113705617382105,2.6149985141245296e-05,1.0883472372193916e-05,1.1511226422950424e-10,-1.204,-1.671
2013-01-16,146.77,147.04,0.0018379229842695177,3.3779608961061698e-06,9.262149091824319e-06,9.154289027695851e-11,-1.2,-1.669
2013-01-17,147.7,147.93,0.001555999366810547,2.421134029514823e-06,1.2778806952264741e-05,1.258228339375839e-10,-1.163,-1.537
2013-01-18,147.98,148.34,0.0024298068110072215,5.9039611388170835e-06,9.413070096890606e-06,7.729609428302711e-11,-1.182,-1.521
2013-01-22,148.34,149.09,0.005043214131895781,2.5434008780153312e-05,1.5097613720484837e-05,2.3795342184787804e-10,-1.244,-1.655
2013-01-23,149.13,149.36,0.0015410904587763927,2.3749598021316325e-06,3.900249756982338e-06,1.3167358950887777e-11,-1.273,-1.758
2013-01-24,149.15,149.39,0.0016078250934682152,2.5851015311860747e-06,3.6545762516219453e-05,1.51876901150106e-09,-1.243,-1.676
2013-01-25,149.88,150.2,0.0021327654045477816,4.5486882708358625e-06,1.7765675113387256e-05,6.169827708131072e-10,-1.239,-1.552
2013-01-28,150.29,150.04,-0.001664835732316329,2.7716780155972476e-06,1.2944668866437492e-05,1.8445539651973359e-10,-1.223,-1.436
2013-01-29,149.77,150.67,0.005991230808892639,3.589484660542434e-05,1.1843966529093004e-05,1.7486300465220436e-10,-1.268,-1.539
2013-01-30,150.65,150.11,-0.003590906904225456,1.2894612394814047e-05,1.3250264555896774e-05,1.4567749450840386e-10,-1.197,-1.38
2013-01-31,149.89,149.82,-0.0004671182227674612,2.181994340414315e-07,1.729072786384216e-05,2.561324653056806e-10,-1.183,-1.426
2013-02-01,150.65,151.22,0.0037764645538135378,1.4261684526210083e-05,1.0667015000095416e-05,1.068417353485889e-10,-1.246,-1.471
2013-02-04,150.32,149.55,-0.0051355700292527555,2.637407952535915e-05,1.6434374058508688e-05,2.550858263561584e-10,-1.103,-1.3
2013-02-05,150.35,151.06,0.004711199450763986,2.2195400264878886e-05,1.4487086833923704e-05,2.39030319821566e-10,-1.128,-1.296
2013-02-06,150.5,151.16,0.004375794292357682,1.914757568903007e-05,1.454081491034063e-05,1.851157357518805e-10,-1.129,-1.231
2013-02-07,151.205,150.96,-0.001621630921446457,2.6296868453912856e-06,3.291627449601675e-05,2.2210566148093784e-09,-1.132,-1.253
2013-02-08,151.22,151.78,0.0036963738456430484,1.3663179606753979e-05,1.5490078820544342e-05,6.093642715364253e-10,-1.169,-1.311
2013-02-11,151.75,151.75,0.0,0.0,4.022740573461958e-06,1.2794486188609983e-11,-1.168,-1.302
2013-02-12,151.78,152.01,0.0015142041801611999,2.2928142992176517e-06,5.095515204410489e-06,2.4797649462339192e-11,-1.201,-1.321
2013-02-13,152.33,152.16,-0.0011166213515295992,1.2468432426917888e-06,1.3075904883642683e-05,1.3693962655782822e-10,-1.233,-1.343
2013-02-14,151.69,152.3,0.004013295297535311,1.6106539145219038e-05,7.3435476135018e-06,2.887688125384279e-11,-1.241,-1.387
2013-02-15,152.44,152.15,-0.001904199662679316,3.625976355348021e-06,3.1737181773366735e-05,2.0941232776885752e-09,-1.241,-1.375
2013-02-19,152.37,153.22,0.005563023607411465,3.094723165661727e-05,1.5001391838729518e-05,3.711509622788849e-10,-1.306,-1.386
2013-02-20,153.14,151.32,-0.011955735920148884,0.0001429396213923383,2.865349140603917e-05,8.512089243760268e-10,-1.192,-1.264
2013-02-21,150.96,150.4,-0.0037164895445553343,1.3812294534789117e-05,4.0677715600510635e-05,1.1838858058478524e-09,-1.131,-1.15
2013-02-22,151.15,151.83,0.004488752668629224,2.0148900520125985e-05,1.3344341818676608e-05,1.3776210935878697e-10,-1.172,-1.219
2013-02-25,152.63,149.02,-0.023936166801449124,0.0005729400811467952,0.0001418605492548092,1.9150756060066884e-08,-0.938,-0.993
2013-02-26,149.74,150.01,0.0018015017382596856,3.245408512952669e-06,4.3085272898733544e-05,1.7883041546101094e-09,-0.987,-0.894
2013-02-27,149.89,151.9,0.013320717859222848,0.00017744152428501855,3.5933556644615055e-05,9.971649107494257e-10,-1.11,-1.071
2013-02-28,151.89,151.61,-0.0018451405564370005,3.404543673008644e-06,5.132616261163239e-05,3.626633563228757e-09,-1.097,-1.161
2013-03-01,151.09,152.13,0.006859732723287778,4.705593303494516e-05,4.505568893825385e-05,2.139443177420569e-09,-1.091,-1.169
2013-03-04,151.76,152.87,0.007287561386184137,5.3108550957402064e-05,3.147516005763465e-05,7.580475691934362e-10,-1.152,-1.24
2013-03-05,153.66,154.3,0.004156389929626269,1.7275577247098662e-05,1.3193875815687576e-05,1.5709152330908563e-10,-1.235,-1.364
2013-03-06,154.85,154.51,-0.0021980872568850267,4.831587588880342e-06,9.835119487304674e-06,9.016735133832292e-11,-1.239,-1.369
2013-03-07,154.7,154.79,0.0005816020067656879,3.3826089427387527e-07,2.1158299007978108e-06,2.3201274657446437e-12,-1.268,-1.418
2013-03-08,155.46,155.43,-0.00019299430726701849,3.7246802637476347e-08,1.358549560418757e-05,2.8939935799589326e-10,-1.295,-1.455
2013-03-11,155.32,156.0,0.004368502386070551,1.90838130971041e-05,6.083159437639416e-06,1.97149599540581e-11,-1.36,-1.508
2013-03-12,155.92,155.69,-0.0014762044977221606,2.1791797190951367e-06,2.624490574385349e-05,6.822315337060375e-10,-1.335,-1.531
2013-03-13,155.75,155.88,0.0008343228029458386,6.960945395154006e-07,8.790875950528387e-06,9.588226057109451e-11,-1.342,-1.557
2013-03-14,156.3,156.73,0.0027473422385456713,7.547889375697141e-06,8.00984183712567e-06,5.213320584504267e-11,-1.374,-1.628
2013-03-15,155.85,155.83,-0.00012833675582279958,1.6470322895120882e-08,1.3136415320552949e-05,2.4173642574135094e-10,-1.372,-1.655
2013-03-18,154.34,154.96,0.004009058069283381,1.6072546602886195e-05,3.2728078945547435e-05,8.823958795790185e-10,-1.232,-1.408
2013-03-19,155.3,154.64,-0.004258895254566047,1.813818878936519e-05,6.560792032538312e-05,6.731086675874456e-09,-1.092,-1.23
2013-03-20,155.52,155.64,0.0007713074042238268,5.949151118104978e-07,1.2162813687742993e-05,3.390085220021922e-10,-1.21,-1.371
2013-03-21,154.76,154.36,-0.002587993162894067,6.6977086111864365e-06,2.469244281231564e-05,4.6444613959227456e-10,-1.123,-1.268
2013-03-22,154.85,155.51,0.004253131814034299,1.8089130227550683e-05,2.1472749454348218e-05,3.5302478151241753e-10,-1.141,-1.145
2013-03-25,156.01,155.0,-0.006494990839911385,4.21849060105328e-05,5.4828736140642e-05,1.639112821122409e-09,-1.153,-1.246
2013-03-26,155.59,156.15,0.0035927414022162733,1.2907790783198953e-05,5.790100656542892e-06,2.7932796753813682e-11,-1.196,-1.299
2013-03-27,155.26,156.13,0.005587862575894575,3.122420816708315e-05,6.633281093011506e-06,2.9796339878700235e-11,-1.144,-1.269
2013-03-28,156.09,156.59,0.0031981605870296187,1.0228231140429636e-05,9.557989913485086e-06,9.956589972505559e-11,-1.2,-1.345
2013-04-01,156.59,156.07,-0.0033263000028893688,1.1064271709221814e-05,2.3388750242939524e-05,1.0041908445414404e-09,-1.12,-1.305
2013-04-02,156.61,156.8,0.001212469437965007,1.47008213799918e-06,8.601602222010496e-06,5.161612825045319e-11,-1.2,-1.37
2013-04-03,156.91,155.25,-0.010635671757388668,0.00011311751373091497,3.187423097892772e-05,6.679139310622644e-10,-1.115,-1.293
2013-04-04,155.43,155.84,0.002634370399418286,6.939907401331259e-06,3.8701723973992695e-05,1.001177399462136e-09,-1.128,-1.329
2013-04-05,153.95,155.19,0.008022298313023986,6.43572702231475e-05,2.3747079393665397e-05,6.079910948117586e-10,-1.108,-1.231
2013-04-08,155.27,156.2,0.0059717004125069495,3.5661205816735673e-05,1.986215256521413e-05,3.2658973239811394e-10,-1.125,-1.162
2013-04-09,156.5,156.73,0.0014685696857687895,2.156696921959041e-06,3.548104704487438e-05,9.166655429594146e-10,-1.176,-1.224
2013-04-10,157.17,158.69,0.009624591486513031,9.263276128225912e-05,2.262466584162171e-05,6.401329829337164e-10,-1.235,-1.278
2013-04-11,158.71,159.21,0.0031454479884462094,9.893843048020305e-06,1.91024559177644e-05,2.2506882804036703e-10,-1.259,-1.288
2013-04-12,158.68,158.81,0.0008189234764257277,6.706356602411994e-07,2.202237548377565e-05,6.981347435265198e-10,-1.239,-1.293
2013-04-15,158.01,155.11,-0.018523779526748135,0.0003431304079555734,5.6951832565362156e-05,3.076449031295358e-09,-1.01,-1.112
2013-04-16,156.3,157.39,0.0069495641360785496,4.82964416814692e-05,2.9383624043647205e-05,6.402747098220531e-10,-1.177,-1.229
2013-04-17,156.29,155.05,-0.00796561030764415,6.345094757324673e-05,7.726895366503136e-05,6.829891697397035e-09,-1.031,-1.104
2013-04-18,155.37,154.17,-0.007753479431662021,6.0116443297206016e-05,6.308916617557438e-05,3.35964899668297e-09,-0.98,-1.063
2013-04-19,154.5,155.42,0.005937033443295968,3.524836610681478e-05,1.745758517392409e-05,1.682380831892889e-10,-1.085,-1.204
2013-04-22,155.78,156.19,0.0026284593778284934,6.90879870089455e-06,3.4263888449941e-05,1.1777148405153802e-09,-1.115,-1.216
2013-04-23,156.94,157.82,0.005591576393561771,3.126572656503726e-05,2.0406236904746286e-05,2.926114567006905e-10,-1.179,-1.309
